time_type,date,indicator,indicator_category,geography,group_name,group_category,estimate,sd,season
Weekly,4/13/2024,booster,boosted,Ohio,Overall,Overall,21.5372,1.0039285714285715,2023/2024
Weekly,4/13/2024,booster,boosted,Oklahoma,Overall,Overall,16.5747,0.6020408163265306,2023/2024
Weekly,4/13/2024,booster,boosted,Oregon,Overall,Overall,30.9871,0.9298469387755103,2023/2024
Weekly,4/13/2024,booster,boosted,Pennsylvania,Overall,Overall,24.1849,0.6646938775510204,2023/2024
Weekly,4/13/2024,booster,boosted,Puerto Rico,Overall,Overall,10.8819,0.445765306,2023/2024
Weekly,4/13/2024,booster,boosted,Rhode Island,Overall,Overall,30.1925,1.326734693877551,2023/2024
Weekly,4/13/2024,booster,boosted,South Carolina,Overall,Overall,17.3977,0.6269897959183675,2023/2024
Weekly,4/13/2024,booster,boosted,South Dakota,Overall,Overall,23.3376,0.7621938775510204,2023/2024
Weekly,4/13/2024,booster,boosted,Tennessee,Overall,Overall,16.2917,0.8624489795918368,2023/2024
Weekly,4/13/2024,booster,boosted,Texas,Overall,Overall,16.715,0.5928061224489796,2023/2024
Weekly,4/13/2024,booster,boosted,Utah,Overall,Overall,20.1716,0.9109693877551021,2023/2024
Weekly,4/13/2024,booster,boosted,Vermont,Overall,Overall,40.487,1.488061224489796,2023/2024
Weekly,4/13/2024,booster,boosted,Virginia,Overall,Overall,25.1434,0.6061734693877551,2023/2024
Weekly,4/13/2024,booster,boosted,Washington,Overall,Overall,30.9362,1.2519897959183675,2023/2024
Weekly,4/13/2024,booster,boosted,West Virginia,Overall,Overall,17.1964,0.535,2023/2024
Weekly,4/13/2024,booster,boosted,Wisconsin,Overall,Overall,27.9169,1.0025000000000002,2023/2024
Weekly,4/13/2024,booster,boosted,Wyoming,Overall,Overall,15.6552,0.5116326530612244,2023/2024
Weekly,4/13/2024,booster,boosted,Illinois-City of Chicago,Overall,Overall,30.6027,1.0834183673469389,2023/2024
Weekly,4/13/2024,booster,boosted,Illinois-Rest of State,Overall,Overall,25.1032,0.6491326530612245,2023/2024
Weekly,4/13/2024,booster,boosted,New York-New York City,Overall,Overall,21.8325,1.1383163265306122,2023/2024
Weekly,4/13/2024,booster,boosted,New York-Rest of State,Overall,Overall,23.4195,0.7629081632653062,2023/2024
Weekly,4/13/2024,booster,boosted,Pennsylvania-Philadelphia County,Overall,Overall,24.2224,0.8064285714285715,2023/2024
Weekly,4/13/2024,booster,boosted,Pennsylvania-Rest of State,Overall,Overall,23.7097,0.6719897959183673,2023/2024
Weekly,4/13/2024,booster,boosted,Texas-Bexar County,Overall,Overall,19.7647,0.573265306,2023/2024
Weekly,4/13/2024,booster,boosted,Texas-City of Houston,Overall,Overall,18.7688,0.5615816326530613,2023/2024
Weekly,4/13/2024,booster,boosted,Texas-Rest of State,Overall,Overall,16.3797,0.6853571428571429,2023/2024
Weekly,4/13/2024,booster,boosted,National,Age,75+ years,41.2574,0.8394897959183674,2023/2024
Weekly,4/13/2024,booster,boosted,National,Disability Status,No,22.104,0.1960204081632653,2023/2024
Weekly,4/13/2024,booster,boosted,National,Disability Status,Yes,23.8998,0.5917857142857142,2023/2024
Weekly,4/13/2024,booster,boosted,National,Gender Identity,Cisgender,22.3191,0.1906122448979592,2023/2024
Weekly,4/13/2024,booster,boosted,National,Gender Identity,Don't Know/Refused,17.8373,1.7656632653061226,2023/2024
Weekly,4/13/2024,booster,boosted,National,Gender Identity,Transgender/Nonbinary,27.4087,1.7136224489795917,2023/2024
Weekly,4/13/2024,booster,boosted,National,Health Insurance,Insured,24.167,0.20775510204081635,2023/2024
Weekly,4/13/2024,booster,boosted,National,Health Insurance,Uninsured,9.0871,0.4393877551020408,2023/2024
Weekly,4/13/2024,booster,boosted,National,Health Insurance Among 18-64 Years,Insured,19.1237,0.21729591836734694,2023/2024
Weekly,4/13/2024,booster,boosted,National,Health Insurance Among 18-64 Years,Uninsured,8.7186,0.4381632653061225,2023/2024
Weekly,4/13/2024,booster,boosted,National,Overall,Overall,22.2919,0.18857142857142856,2023/2024
Weekly,4/13/2024,booster,boosted,National,Poverty Status,"Above Poverty, Income < $75k",20.5333,0.3353061224489796,2023/2024
Weekly,4/13/2024,booster,boosted,National,Poverty Status,"Above Poverty, Income >= $75k",27.5223,0.3190816326530612,2023/2024
Weekly,4/13/2024,booster,boosted,National,Poverty Status,Below Poverty,15.1625,0.5038775510204082,2023/2024
Weekly,4/13/2024,booster,boosted,National,Poverty Status,Poverty Status Unknown,19.5103,0.3785204081632653,2023/2024
Weekly,4/13/2024,booster,boosted,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",15.6004,1.5793367346938776,2023/2024
Weekly,4/13/2024,booster,boosted,National,Race/Ethnicity,"Asian, Non-Hispanic",21.7971,0.983265306,2023/2024
Weekly,4/13/2024,booster,boosted,National,Race/Ethnicity,"Black, Non-Hispanic",19.5794,0.6020918367346938,2023/2024
Weekly,4/13/2024,booster,boosted,National,Race/Ethnicity,Hispanic,15.5339,0.4963265306122449,2023/2024
Weekly,4/13/2024,booster,boosted,National,Race/Ethnicity,"Other, Non-Hispanic",19.2602,0.6440816326530612,2023/2024
Weekly,4/13/2024,booster,boosted,National,Race/Ethnicity,"Pacific Islander/Native Hawaiian, Non-Hispanic",17.9206,2.5300000000000002,2023/2024
Weekly,4/13/2024,booster,boosted,National,Race/Ethnicity,"White, Non-Hispanic",25.3934,0.22994897959183674,2023/2024
Weekly,4/13/2024,booster,boosted,National,Sex,Female,24.1306,0.2695918367346939,2023/2024
Weekly,4/13/2024,booster,boosted,National,Sex,Male,20.466,0.2635204081632653,2023/2024
Weekly,4/13/2024,booster,boosted,National,Sexual Orientation,Don't Know/Refused,20.4352,0.7770408163265305,2023/2024
Weekly,4/13/2024,booster,boosted,National,Sexual Orientation,Gay/Lesbian/Bisexual/Other,24.5184,0.6976530612244898,2023/2024
Weekly,4/13/2024,booster,boosted,National,Sexual Orientation,Straight,22.3069,0.20005102040816328,2023/2024
Weekly,4/13/2024,booster,boosted,National,Urbanicity,Rural (Non-MSA),17.658,0.36556122448979594,2023/2024
Weekly,4/13/2024,booster,boosted,National,Urbanicity,Suburban (MSA Non-Principal City),22.5979,0.25862244897959186,2023/2024
Weekly,4/13/2024,booster,boosted,National,Urbanicity,Urban MSA Principal City,23.5216,0.3441836734693878,2023/2024
Weekly,4/13/2024,booster,boosted,Region 1,Overall,Overall,33.1136,0.6739795918367347,2023/2024
Weekly,4/13/2024,booster,boosted,Region 10,Overall,Overall,29.2261,0.8108163265306122,2023/2024
Weekly,4/13/2024,booster,boosted,Region 2,Overall,Overall,21.6729,0.5073979591836735,2023/2024
Weekly,4/13/2024,booster,boosted,Region 3,Overall,Overall,25.3565,0.4602040816326531,2023/2024
Weekly,4/13/2024,booster,boosted,Region 4,Overall,Overall,16.4604,0.3616326530612245,2023/2024
Weekly,4/13/2024,booster,boosted,Region 5,Overall,Overall,25.0365,0.4114285714285714,2023/2024
Weekly,4/13/2024,booster,boosted,Region 6,Overall,Overall,16.5129,0.4219897959183673,2023/2024
Weekly,4/13/2024,booster,boosted,Region 7,Overall,Overall,23.0638,0.5815816326530612,2023/2024
Weekly,4/13/2024,booster,boosted,Region 8,Overall,Overall,23.302,0.4946938775510204,2023/2024
Weekly,4/13/2024,booster,boosted,Region 9,Overall,Overall,24.9174,0.736530612,2023/2024
Weekly,4/13/2024,booster,boosted,Alabama,Overall,Overall,12.9566,0.5361224489795918,2023/2024
Weekly,4/13/2024,booster,boosted,Alaska,Overall,Overall,18.1715,0.8035204081632653,2023/2024
Weekly,4/13/2024,booster,boosted,Arizona,Overall,Overall,21.9891,0.9177551020408163,2023/2024
Weekly,4/13/2024,booster,boosted,Arkansas,Overall,Overall,16.003,0.7393877551020408,2023/2024
Weekly,4/13/2024,booster,boosted,California,Overall,Overall,25.8437,0.9106122448979592,2023/2024
Weekly,4/13/2024,booster,boosted,Colorado,Overall,Overall,27.9028,0.7855612244897959,2023/2024
Weekly,4/13/2024,booster,boosted,Connecticut,Overall,Overall,28.3249,1.474030612244898,2023/2024
Weekly,4/13/2024,booster,boosted,Delaware,Overall,Overall,25.9937,0.6980102040816327,2023/2024
Weekly,4/13/2024,booster,boosted,District of Columbia,Overall,Overall,39.7193,0.7619387755102042,2023/2024
Weekly,4/13/2024,booster,boosted,Florida,Overall,Overall,16.1501,0.8009183673469389,2023/2024
Weekly,4/13/2024,booster,boosted,Georgia,Overall,Overall,15.2814,0.9162244897959184,2023/2024
Weekly,4/13/2024,booster,boosted,Guam,Overall,Overall,7.9038,1.0985714285714285,2023/2024
Weekly,4/13/2024,booster,boosted,Hawaii,Overall,Overall,26.6162,0.8465816326530612,2023/2024
Weekly,4/13/2024,booster,boosted,Idaho,Overall,Overall,20.2891,0.9857142857142857,2023/2024
Weekly,4/13/2024,booster,boosted,Illinois,Overall,Overall,26.3577,0.5843367346938776,2023/2024
Weekly,4/13/2024,booster,boosted,Indiana,Overall,Overall,19.9843,0.668265306,2023/2024
Weekly,4/13/2024,booster,boosted,Iowa,Overall,Overall,26.1836,1.1324489795918367,2023/2024
Weekly,4/13/2024,booster,boosted,Kansas,Overall,Overall,21.1134,0.8540816326530613,2023/2024
Weekly,4/13/2024,booster,boosted,Kentucky,Overall,Overall,18.4541,0.7873979591836734,2023/2024
Weekly,4/13/2024,booster,boosted,National,Age,18-29 years,10.2587,0.2991326530612245,2023/2024
Weekly,4/13/2024,booster,boosted,National,Age,30-39 years,14.9498,0.38790816326530614,2023/2024
Weekly,4/13/2024,booster,boosted,National,Age,40-49 years,17.9967,0.4608163265306123,2023/2024
Weekly,4/13/2024,booster,boosted,National,Age,50-64 years,25.0654,0.39714285714285713,2023/2024
Weekly,4/13/2024,booster,boosted,National,Age,65-74 years,39.288,0.5978571428571429,2023/2024
Weekly,4/20/2024,booster,boosted,National,Age,18-29 years,10.2587,0.2991326530612245,2023/2024
Weekly,4/20/2024,booster,boosted,National,Age,30-39 years,14.9498,0.38790816326530614,2023/2024
Weekly,4/20/2024,booster,boosted,National,Age,40-49 years,18.0969,0.4664795918367347,2023/2024
Weekly,4/20/2024,booster,boosted,National,Age,50-64 years,25.0779,0.39678571428571424,2023/2024
Weekly,4/20/2024,booster,boosted,National,Age,65-74 years,39.4196,0.600561224,2023/2024
Weekly,4/20/2024,booster,boosted,National,Age,75+ years,41.4124,0.8456632653061225,2023/2024
Weekly,4/20/2024,booster,boosted,National,Disability Status,No,22.104,0.1960204081632653,2023/2024
Weekly,4/20/2024,booster,boosted,National,Disability Status,Yes,23.9876,0.5939285714285714,2023/2024
Weekly,4/20/2024,booster,boosted,National,Gender Identity,Cisgender,22.3192,0.1881122448979592,2023/2024
Weekly,4/20/2024,booster,boosted,National,Gender Identity,Don't Know/Refused,17.9356,1.7685204081632653,2023/2024
Weekly,4/20/2024,booster,boosted,National,Gender Identity,Transgender/Nonbinary,27.4088,1.7136224489795917,2023/2024
Weekly,4/20/2024,booster,boosted,National,Health Insurance,Insured,24.1882,0.20551020408163265,2023/2024
Weekly,4/20/2024,booster,boosted,National,Health Insurance,Uninsured,9.0871,0.4393877551020408,2023/2024
Weekly,4/20/2024,booster,boosted,National,Health Insurance Among 18-64 Years,Insured,19.1237,0.21729591836734694,2023/2024
Weekly,4/20/2024,booster,boosted,National,Health Insurance Among 18-64 Years,Uninsured,8.7186,0.4381632653061225,2023/2024
Weekly,4/20/2024,booster,boosted,National,Overall,Overall,22.2945,0.18622448979591838,2023/2024
Weekly,4/20/2024,booster,boosted,National,Poverty Status,"Above Poverty, Income < $75k",20.5742,0.33515306122448985,2023/2024
Weekly,4/20/2024,booster,boosted,National,Poverty Status,"Above Poverty, Income >= $75k",27.6128,0.32137755102040816,2023/2024
Weekly,4/20/2024,booster,boosted,National,Poverty Status,Below Poverty,15.2347,0.5092857142857142,2023/2024
Weekly,4/20/2024,booster,boosted,National,Poverty Status,Poverty Status Unknown,19.5103,0.3785204081632653,2023/2024
Weekly,4/20/2024,booster,boosted,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",15.6004,1.5793367346938776,2023/2024
Weekly,4/20/2024,booster,boosted,National,Race/Ethnicity,"Asian, Non-Hispanic",21.7991,0.983265306,2023/2024
Weekly,4/20/2024,booster,boosted,National,Race/Ethnicity,"Black, Non-Hispanic",19.5794,0.6020918367346938,2023/2024
Weekly,4/20/2024,booster,boosted,National,Race/Ethnicity,Hispanic,15.5455,0.4963265306122449,2023/2024
Weekly,4/20/2024,booster,boosted,National,Race/Ethnicity,"Other, Non-Hispanic",19.2622,0.6440816326530612,2023/2024
Weekly,4/20/2024,booster,boosted,National,Race/Ethnicity,"Pacific Islander/Native Hawaiian, Non-Hispanic",17.9206,2.5300000000000002,2023/2024
Weekly,4/20/2024,booster,boosted,National,Race/Ethnicity,"White, Non-Hispanic",25.4636,0.23020408163265307,2023/2024
Weekly,4/20/2024,booster,boosted,National,Sex,Female,24.138,0.2685204081632653,2023/2024
Weekly,4/20/2024,booster,boosted,National,Sex,Male,20.4812,0.2600510204081633,2023/2024
Weekly,4/20/2024,booster,boosted,National,Sexual Orientation,Don't Know/Refused,20.4589,0.7772448979591837,2023/2024
Weekly,4/20/2024,booster,boosted,National,Sexual Orientation,Gay/Lesbian/Bisexual/Other,24.5902,0.6993367346938776,2023/2024
Weekly,4/20/2024,booster,boosted,National,Sexual Orientation,Straight,22.3069,0.20005102040816328,2023/2024
Weekly,4/20/2024,booster,boosted,National,Urbanicity,Rural (Non-MSA),17.658,0.36556122448979594,2023/2024
Weekly,4/20/2024,booster,boosted,National,Urbanicity,Suburban (MSA Non-Principal City),22.6079,0.25801020408163267,2023/2024
Weekly,4/20/2024,booster,boosted,National,Urbanicity,Urban MSA Principal City,23.6232,0.3459183673469388,2023/2024
Weekly,4/20/2024,booster,boosted,Region 1,Overall,Overall,33.1295,0.6719897959183673,2023/2024
Weekly,4/20/2024,booster,boosted,Region 10,Overall,Overall,29.2486,0.8098469387755102,2023/2024
Weekly,4/20/2024,booster,boosted,Region 2,Overall,Overall,21.674,0.5073979591836735,2023/2024
Weekly,4/20/2024,booster,boosted,Region 3,Overall,Overall,25.3565,0.4602040816326531,2023/2024
Weekly,4/20/2024,booster,boosted,Region 4,Overall,Overall,16.4604,0.3616326530612245,2023/2024
Weekly,4/20/2024,booster,boosted,Region 5,Overall,Overall,25.0755,0.4126020408163265,2023/2024
Weekly,4/20/2024,booster,boosted,Region 6,Overall,Overall,16.5371,0.42219387755102045,2023/2024
Weekly,4/20/2024,booster,boosted,Region 7,Overall,Overall,23.0638,0.5815816326530612,2023/2024
Weekly,4/20/2024,booster,boosted,Region 8,Overall,Overall,23.4335,0.5018877551020409,2023/2024
Weekly,4/20/2024,booster,boosted,Region 9,Overall,Overall,24.9174,0.736530612,2023/2024
Weekly,4/20/2024,booster,boosted,Alabama,Overall,Overall,12.9566,0.5361224489795918,2023/2024
Weekly,4/20/2024,booster,boosted,Alaska,Overall,Overall,18.1715,0.8035204081632653,2023/2024
Weekly,4/20/2024,booster,boosted,Arizona,Overall,Overall,21.9891,0.9177551020408163,2023/2024
Weekly,4/20/2024,booster,boosted,Arkansas,Overall,Overall,16.003,0.7393877551020408,2023/2024
Weekly,4/20/2024,booster,boosted,California,Overall,Overall,25.8437,0.9106122448979592,2023/2024
Weekly,4/20/2024,booster,boosted,Colorado,Overall,Overall,28.1505,0.8037244897959184,2023/2024
Weekly,4/20/2024,booster,boosted,Connecticut,Overall,Overall,28.3249,1.474030612244898,2023/2024
Weekly,4/20/2024,booster,boosted,Delaware,Overall,Overall,25.9937,0.6980102040816327,2023/2024
Weekly,4/20/2024,booster,boosted,District of Columbia,Overall,Overall,39.8366,0.7709693877551022,2023/2024
Weekly,4/20/2024,booster,boosted,Florida,Overall,Overall,16.1501,0.8009183673469389,2023/2024
Weekly,4/20/2024,booster,boosted,Guam,Overall,Overall,7.9038,1.0985714285714285,2023/2024
Weekly,4/20/2024,booster,boosted,Georgia,Overall,Overall,15.2814,0.9162244897959184,2023/2024
Weekly,4/20/2024,booster,boosted,Hawaii,Overall,Overall,26.6162,0.8465816326530612,2023/2024
Weekly,4/20/2024,booster,boosted,Idaho,Overall,Overall,20.2891,0.9857142857142857,2023/2024
Weekly,4/20/2024,booster,boosted,Illinois,Overall,Overall,26.435,0.5904081632653061,2023/2024
Weekly,4/20/2024,booster,boosted,Indiana,Overall,Overall,19.9843,0.668265306,2023/2024
Weekly,4/20/2024,booster,boosted,Iowa,Overall,Overall,26.1836,1.1324489795918367,2023/2024
Weekly,4/20/2024,booster,boosted,Kansas,Overall,Overall,21.127,0.8394387755102041,2023/2024
Weekly,4/20/2024,booster,boosted,Kentucky,Overall,Overall,18.4541,0.7873979591836734,2023/2024
Weekly,4/20/2024,booster,boosted,Louisiana,Overall,Overall,12.8211,0.6929081632653061,2023/2024
Weekly,4/20/2024,booster,boosted,Maine,Overall,Overall,30.7503,0.7795408163265306,2023/2024
Weekly,4/20/2024,booster,boosted,Maryland,Overall,Overall,28.3268,1.0408673469387755,2023/2024
Weekly,4/20/2024,booster,boosted,Massachusetts,Overall,Overall,35.7183,0.9,2023/2024
Weekly,4/20/2024,booster,boosted,Michigan,Overall,Overall,25.1186,1.0608673469387755,2023/2024
Weekly,4/20/2024,booster,boosted,Minnesota,Overall,Overall,35.9334,0.9470408163265307,2023/2024
Weekly,4/20/2024,booster,boosted,Mississippi,Overall,Overall,10.6876,0.6703061224489797,2023/2024
Weekly,4/20/2024,booster,boosted,Missouri,Overall,Overall,22.1718,0.9368367346938776,2023/2024
Weekly,4/20/2024,booster,boosted,Montana,Overall,Overall,22.1585,0.6300510204081633,2023/2024
Weekly,4/20/2024,booster,boosted,Nebraska,Overall,Overall,22.9544,0.9272448979591836,2023/2024
Weekly,4/20/2024,booster,boosted,Nevada,Overall,Overall,18.6882,0.8049489795918368,2023/2024
Weekly,4/20/2024,booster,boosted,New Hampshire,Overall,Overall,30.1547,0.7357142857142857,2023/2024
Weekly,4/20/2024,booster,boosted,New Jersey,Overall,Overall,23.4571,0.7496938775510205,2023/2024
Weekly,4/20/2024,booster,boosted,New Mexico,Overall,Overall,26.939,0.8735714285714286,2023/2024
Weekly,4/20/2024,booster,boosted,New York,Overall,Overall,22.938,0.7257142857142858,2023/2024
Weekly,4/20/2024,booster,boosted,North Carolina,Overall,Overall,21.1265,0.6957142857142857,2023/2024
Weekly,4/20/2024,booster,boosted,North Dakota,Overall,Overall,18.9878,0.750765306,2023/2024
Weekly,4/20/2024,booster,boosted,Ohio,Overall,Overall,21.5372,1.0039285714285715,2023/2024
Weekly,4/20/2024,booster,boosted,Oklahoma,Overall,Overall,16.5747,0.6020408163265306,2023/2024
Weekly,4/20/2024,booster,boosted,Oregon,Overall,Overall,31.0364,0.9262755102040816,2023/2024
Weekly,4/20/2024,booster,boosted,Pennsylvania,Overall,Overall,24.1849,0.6646938775510204,2023/2024
Weekly,4/20/2024,booster,boosted,Puerto Rico,Overall,Overall,10.8819,0.445765306,2023/2024
Weekly,4/20/2024,booster,boosted,Rhode Island,Overall,Overall,30.1925,1.326734693877551,2023/2024
Weekly,4/20/2024,booster,boosted,South Carolina,Overall,Overall,17.4303,0.6278061224489796,2023/2024
Weekly,4/20/2024,booster,boosted,South Dakota,Overall,Overall,23.3778,0.7622959183673469,2023/2024
Weekly,4/20/2024,booster,boosted,Tennessee,Overall,Overall,16.4102,0.8706632653061224,2023/2024
Weekly,4/20/2024,booster,boosted,Texas,Overall,Overall,16.7333,0.5930102040816327,2023/2024
Weekly,4/20/2024,booster,boosted,Utah,Overall,Overall,20.1716,0.9109693877551021,2023/2024
Weekly,4/20/2024,booster,boosted,Vermont,Overall,Overall,40.487,1.488061224489796,2023/2024
Weekly,4/20/2024,booster,boosted,Virginia,Overall,Overall,25.1434,0.6061734693877551,2023/2024
Weekly,4/20/2024,booster,boosted,Washington,Overall,Overall,30.9362,1.2519897959183675,2023/2024
Weekly,4/20/2024,booster,boosted,West Virginia,Overall,Overall,17.1964,0.535,2023/2024
Weekly,4/20/2024,booster,boosted,Wisconsin,Overall,Overall,27.9169,1.0025000000000002,2023/2024
Weekly,4/20/2024,booster,boosted,Wyoming,Overall,Overall,15.6552,0.5116326530612244,2023/2024
Weekly,4/20/2024,booster,boosted,Illinois-City of Chicago,Overall,Overall,30.6384,1.0839795918367348,2023/2024
Weekly,4/20/2024,booster,boosted,Illinois-Rest of State,Overall,Overall,25.1292,0.6539795918367347,2023/2024
Weekly,4/20/2024,booster,boosted,New York-New York City,Overall,Overall,21.8325,1.1383163265306122,2023/2024
